experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device2,tinyllama-q8,90,urgent,"response:
categoary: urgent",True,10.68,573.4
E2-accuracy,device2,tinyllama-q8,91,inquiry,"response:
the email has been classified as",False,9.28,714.02
E2-accuracy,device2,tinyllama-q8,92,inquiry,"response:
the email is classified as an",False,11.17,535.86
E2-accuracy,device2,tinyllama-q8,93,complaint,"response:
this email falls into the ""comp",False,11.15,539.19
E2-accuracy,device2,tinyllama-q8,94,complaint,"response:
category: complaint

b",True,10.97,547.71
E2-accuracy,device2,tinyllama-q8,95,feedback,"response:
bronze member
the new",False,11.25,531.94
E2-accuracy,device2,tinyllama-q8,96,feedback,"response: ""the live chat feature has improved dram",False,9.78,628.54
E2-accuracy,device2,tinyllama-q8,97,spam,"response:
category: inquiry

b",False,9.8,657.92
E2-accuracy,device2,tinyllama-q8,98,spam,"response:
this email is classified as an",False,10.17,623.64
E2-accuracy,device2,tinyllama-q8,99,urgent,response: urgent: production line,True,10.14,626.14
E2-accuracy,device2,tinyllama-q8,100,urgent,"response:
category: urgent

b",True,10.21,620.09
E2-accuracy,device2,phi3:mini,1,inquiry,inquiry,True,0.21,13640.12
E2-accuracy,device2,phi3:mini,2,inquiry,inquiry,True,0.7,3806.57
E2-accuracy,device2,phi3:mini,3,inquiry,inquiry,True,0.83,3199.32
E2-accuracy,device2,phi3:mini,4,inquiry,inquiry,True,1.1,2332.17
E2-accuracy,device2,phi3:mini,5,inquiry,inquiry,True,0.97,2736.5
E2-accuracy,device2,phi3:mini,6,inquiry,inquiry,True,1.09,2395.42
E2-accuracy,device2,phi3:mini,7,inquiry,inquiry,True,1.15,2245.64
E2-accuracy,device2,phi3:mini,8,inquiry,urgent,False,0.77,2363.11
E2-accuracy,device2,phi3:mini,9,inquiry,inquiry,True,1.12,2314.44
E2-accuracy,device2,phi3:mini,10,inquiry,inquiry,True,0.89,3003.46
E2-accuracy,device2,phi3:mini,11,complaint,complaint,True,1.08,2401.95
E2-accuracy,device2,phi3:mini,12,complaint,complaint,True,0.72,3464.98
E2-accuracy,device2,phi3:mini,13,complaint,complaint,True,0.92,2942.4
E2-accuracy,device2,phi3:mini,14,complaint,complaint,True,1.12,2331.65
E2-accuracy,device2,phi3:mini,15,complaint,complaint,True,1.28,1949.57
E2-accuracy,device2,phi3:mini,16,complaint,complaint,True,1.17,2230.57
E2-accuracy,device2,phi3:mini,17,complaint,complaint,True,1.08,2431.88
E2-accuracy,device2,phi3:mini,18,complaint,complaint,True,1.16,2244.09
E2-accuracy,device2,phi3:mini,19,complaint,complaint,True,1.02,2592.54
E2-accuracy,device2,phi3:mini,20,complaint,complaint,True,1.12,2350.57
E2-accuracy,device2,phi3:mini,21,feedback,feedback,True,0.86,2095.81
E2-accuracy,device2,phi3:mini,22,feedback,feedback,True,0.96,1860.08
E2-accuracy,device2,phi3:mini,23,feedback,feedback,True,0.85,2123.48
E2-accuracy,device2,phi3:mini,24,feedback,feedback,True,0.85,2123.62
E2-accuracy,device2,phi3:mini,25,feedback,feedback,True,0.87,2062.68
E2-accuracy,device2,phi3:mini,26,feedback,complaint,False,1.09,2426.07
E2-accuracy,device2,phi3:mini,27,feedback,feedback,True,0.78,2337.14
E2-accuracy,device2,phi3:mini,28,feedback,complaint,False,1.31,1959.5
E2-accuracy,device2,phi3:mini,29,feedback,feedback,True,0.85,2121.82
E2-accuracy,device2,phi3:mini,30,feedback,complaint,False,1.39,1821.84
E2-accuracy,device2,phi3:mini,31,spam,spam,True,0.68,2721.94
E2-accuracy,device2,phi3:mini,32,spam,urgent,False,0.72,2534.71
E2-accuracy,device2,phi3:mini,33,spam,spam,True,0.81,2218.86
E2-accuracy,device2,phi3:mini,34,spam,spam,True,0.69,2668.93
E2-accuracy,device2,phi3:mini,35,spam,spam,True,0.79,2301.52
E2-accuracy,device2,phi3:mini,36,spam,spam,True,0.65,2844.85
E2-accuracy,device2,phi3:mini,37,spam,spam,True,0.64,2879.22
E2-accuracy,device2,phi3:mini,38,spam,spam,True,0.73,2498.85
E2-accuracy,device2,phi3:mini,39,spam,spam,True,0.66,2809.7
E2-accuracy,device2,phi3:mini,40,spam,spam,True,0.58,3195.34
E2-accuracy,device2,phi3:mini,41,urgent,urgent,True,0.69,2642.75
E2-accuracy,device2,phi3:mini,42,urgent,urgent,True,0.77,2339.22
E2-accuracy,device2,phi3:mini,43,urgent,urgent,True,0.77,2352.62
E2-accuracy,device2,phi3:mini,44,urgent,urgent,True,0.64,2864.33
E2-accuracy,device2,phi3:mini,45,urgent,urgent,True,0.82,2203.07
E2-accuracy,device2,phi3:mini,46,urgent,urgent,True,0.74,2451.99
E2-accuracy,device2,phi3:mini,47,urgent,complaint,False,1.02,2581.94
E2-accuracy,device2,phi3:mini,48,urgent,urgent,True,0.83,2190.53
E2-accuracy,device2,phi3:mini,49,urgent,urgent,True,0.72,2531.13
E2-accuracy,device2,phi3:mini,50,urgent,urgent,True,0.79,2285.11
E2-accuracy,device2,phi3:mini,51,inquiry,inquiry,True,1.1,2356.97
E2-accuracy,device2,phi3:mini,52,inquiry,inquiry,True,1.36,1854.5
E2-accuracy,device2,phi3:mini,53,complaint,complaint,True,1.03,2572.81
E2-accuracy,device2,phi3:mini,54,complaint,complaint,True,1.19,2169.55
E2-accuracy,device2,phi3:mini,55,feedback,inquiry,False,1.05,2500.03
E2-accuracy,device2,phi3:mini,56,feedback,feedback,True,0.73,2468.95
E2-accuracy,device2,phi3:mini,57,spam,spam,True,0.56,3352.35
E2-accuracy,device2,phi3:mini,58,spam,spam,True,0.57,3236.92
E2-accuracy,device2,phi3:mini,59,urgent,urgent,True,0.66,2690.1
E2-accuracy,device2,phi3:mini,60,urgent,urgent,True,0.49,3829.58
E2-accuracy,device2,phi3:mini,61,inquiry,inquiry,True,0.87,3053.36
E2-accuracy,device2,phi3:mini,62,inquiry,inquiry,True,1.12,2279.0
E2-accuracy,device2,phi3:mini,63,complaint,complaint,True,0.55,5004.0
E2-accuracy,device2,phi3:mini,64,complaint,complaint,True,0.89,2930.75
E2-accuracy,device2,phi3:mini,65,feedback,feedback,True,0.59,3118.3
E2-accuracy,device2,phi3:mini,66,feedback,feedback,True,0.87,2068.23
E2-accuracy,device2,phi3:mini,67,spam,spam,True,0.58,3200.8
E2-accuracy,device2,phi3:mini,68,spam,spam,True,0.7,2635.28
E2-accuracy,device2,phi3:mini,69,urgent,urgent,True,0.76,2400.77
E2-accuracy,device2,phi3:mini,70,urgent,urgent,True,0.64,2907.7
E2-accuracy,device2,phi3:mini,71,inquiry,inquiry,True,1.19,2157.77
E2-accuracy,device2,phi3:mini,72,inquiry,inquiry,True,1.16,2231.09
E2-accuracy,device2,phi3:mini,73,complaint,complaint,True,1.14,2255.34
E2-accuracy,device2,phi3:mini,74,complaint,complaint,True,1.03,2517.93
E2-accuracy,device2,phi3:mini,75,feedback,feedback,True,0.71,2541.99
E2-accuracy,device2,phi3:mini,76,feedback,complaint,False,1.04,2516.07
E2-accuracy,device2,phi3:mini,77,spam,spam,True,0.53,3503.95
E2-accuracy,device2,phi3:mini,78,spam,urgent,False,0.65,2796.76
E2-accuracy,device2,phi3:mini,79,urgent,urgent,True,0.64,2902.5
E2-accuracy,device2,phi3:mini,80,urgent,urgent,True,0.67,2739.71
E2-accuracy,device2,phi3:mini,81,inquiry,inquiry,True,1.16,2241.54
E2-accuracy,device2,phi3:mini,82,inquiry,inquiry,True,1.08,2407.14
E2-accuracy,device2,phi3:mini,83,complaint,complaint,True,1.1,2376.45
E2-accuracy,device2,phi3:mini,84,complaint,complaint,True,1.09,2391.45
E2-accuracy,device2,phi3:mini,85,feedback,feedback,True,0.79,2289.29
E2-accuracy,device2,phi3:mini,86,feedback,feedback,True,0.74,2469.08
E2-accuracy,device2,phi3:mini,87,spam,spam,True,0.62,2984.91
E2-accuracy,device2,phi3:mini,88,spam,spam,True,0.63,2943.29
E2-accuracy,device2,phi3:mini,89,urgent,urgent,True,0.58,3070.25
E2-accuracy,device2,phi3:mini,90,urgent,urgent,True,0.55,3376.15
E2-accuracy,device2,phi3:mini,91,inquiry,complaint,False,0.79,3414.25
E2-accuracy,device2,phi3:mini,92,inquiry,inquiry,True,0.96,2692.77
E2-accuracy,device2,phi3:mini,93,complaint,complaint,True,0.89,2951.54
E2-accuracy,device2,phi3:mini,94,complaint,complaint,True,0.98,2692.7
E2-accuracy,device2,phi3:mini,95,feedback,complaint,False,0.89,2981.02
E2-accuracy,device2,phi3:mini,96,feedback,feedback,True,0.62,3000.32
E2-accuracy,device2,phi3:mini,97,spam,spam,True,0.56,3293.19
E2-accuracy,device2,phi3:mini,98,spam,spam,True,0.57,3229.44
E2-accuracy,device2,phi3:mini,99,urgent,urgent,True,0.57,3240.19
E2-accuracy,device2,phi3:mini,100,urgent,urgent,True,0.59,3136.78
E2-accuracy,device2,phi3-q5,1,inquiry,inquiry,True,0.06,34241.88
E2-accuracy,device2,phi3-q5,2,inquiry,inquiry,True,0.52,3556.83
E2-accuracy,device2,phi3-q5,3,inquiry,inquiry,True,0.47,3955.17
E2-accuracy,device2,phi3-q5,4,inquiry,inquiry,True,0.58,3156.13
E2-accuracy,device2,phi3-q5,5,inquiry,inquiry,True,0.48,3845.64
E2-accuracy,device2,phi3-q5,6,inquiry,inquiry,True,0.56,3297.67
E2-accuracy,device2,phi3-q5,7,inquiry,inquiry,True,0.56,3258.79
E2-accuracy,device2,phi3-q5,8,inquiry,inquiry,True,0.5,3708.54
E2-accuracy,device2,phi3-q5,9,inquiry,inquiry,True,0.57,3223.95
E2-accuracy,device2,phi3-q5,10,inquiry,inquiry,True,0.44,4233.25
E2-accuracy,device2,phi3-q5,11,complaint,complaint,True,0.55,3337.47
E2-accuracy,device2,phi3-q5,12,complaint,complaint,True,0.56,3307.99
E2-accuracy,device2,phi3-q5,13,complaint,complaint,True,0.43,4331.05
E2-accuracy,device2,phi3-q5,14,complaint,complaint,True,0.47,3980.81
E2-accuracy,device2,phi3-q5,15,complaint,complaint,True,0.59,3122.46
E2-accuracy,device2,phi3-q5,16,complaint,complaint,True,0.48,3906.23
E2-accuracy,device2,phi3-q5,17,complaint,complaint,True,0.44,4308.29
E2-accuracy,device2,phi3-q5,18,complaint,complaint,True,0.5,3703.8
E2-accuracy,device2,phi3-q5,19,complaint,complaint,True,0.42,4441.95
E2-accuracy,device2,phi3-q5,20,complaint,complaint,True,0.47,3995.06
E2-accuracy,device2,phi3-q5,21,feedback,feedback,True,0.26,3675.55
E2-accuracy,device2,phi3-q5,22,feedback,feedback,True,0.31,3086.92
E2-accuracy,device2,phi3-q5,23,feedback,feedback,True,0.15,5991.46
E2-accuracy,device2,phi3-q5,24,feedback,feedback,True,0.14,7167.13
E2-accuracy,device2,phi3-q5,25,feedback,feedback,True,0.22,4306.46
E2-accuracy,device2,phi3-q5,26,feedback,complaint,False,0.4,4713.69
E2-accuracy,device2,phi3-q5,27,feedback,feedback,True,0.23,4246.63
E2-accuracy,device2,phi3-q5,28,feedback,feedback,True,0.28,3389.67
E2-accuracy,device2,phi3-q5,29,feedback,feedback,True,0.26,3663.25
E2-accuracy,device2,phi3-q5,30,feedback,feedback,True,0.33,2886.28
E2-accuracy,device2,phi3-q5,31,spam,spam,True,0.4,4662.01
E2-accuracy,device2,phi3-q5,32,spam,spam,True,0.43,4381.31
E2-accuracy,device2,phi3-q5,33,spam,spam,True,0.5,3686.92
E2-accuracy,device2,phi3-q5,34,spam,spam,True,0.4,4722.93
E2-accuracy,device2,phi3-q5,35,spam,spam,True,0.66,2782.32
E2-accuracy,device2,phi3-q5,36,spam,spam,True,0.55,3389.81
E2-accuracy,device2,phi3-q5,37,spam,spam,True,0.6,3103.52
E2-accuracy,device2,phi3-q5,38,spam,spam,True,0.6,3085.45
E2-accuracy,device2,phi3-q5,39,spam,spam,True,0.53,3516.69
E2-accuracy,device2,phi3-q5,40,spam,spam,True,0.5,3776.06
E2-accuracy,device2,phi3-q5,41,urgent,urgent,True,0.63,2929.85
E2-accuracy,device2,phi3-q5,42,urgent,urgent,True,0.76,2403.32
E2-accuracy,device2,phi3-q5,43,urgent,urgent,True,0.67,2745.76
E2-accuracy,device2,phi3-q5,44,urgent,urgent,True,0.54,3428.97
E2-accuracy,device2,phi3-q5,45,urgent,urgent,True,0.71,2574.57
E2-accuracy,device2,phi3-q5,46,urgent,urgent,True,0.64,2909.94
E2-accuracy,device2,phi3-q5,47,urgent,complaint,False,0.61,3057.46
E2-accuracy,device2,phi3-q5,48,urgent,urgent,True,0.73,2480.95
E2-accuracy,device2,phi3-q5,49,urgent,complaint,False,0.54,3476.64
E2-accuracy,device2,phi3-q5,50,urgent,urgent,True,0.64,2872.57
E2-accuracy,device2,phi3-q5,51,inquiry,inquiry,True,0.52,3397.48
E2-accuracy,device2,phi3-q5,52,inquiry,inquiry,True,0.75,2388.16
E2-accuracy,device2,phi3-q5,53,complaint,complaint,True,0.56,3339.0
E2-accuracy,device2,phi3-q5,54,complaint,complaint,True,0.67,2714.21
E2-accuracy,device2,phi3-q5,55,feedback,feedback,True,0.31,3090.14
E2-accuracy,device2,phi3-q5,56,feedback,feedback,True,0.32,3010.56
E2-accuracy,device2,phi3-q5,57,spam,spam,True,0.47,4019.79
E2-accuracy,device2,phi3-q5,58,spam,spam,True,0.48,3890.21
E2-accuracy,device2,phi3-q5,59,urgent,urgent,True,0.58,3160.76
E2-accuracy,device2,phi3-q5,60,urgent,urgent,True,0.48,3948.1
E2-accuracy,device2,phi3-q5,61,inquiry,inquiry,True,0.6,3071.18
E2-accuracy,device2,phi3-q5,62,inquiry,inquiry,True,0.73,2484.01
E2-accuracy,device2,phi3-q5,63,complaint,complaint,True,0.48,3884.39
E2-accuracy,device2,phi3-q5,64,complaint,complaint,True,0.57,3224.94
E2-accuracy,device2,phi3-q5,65,feedback,feedback,True,0.27,3518.0
E2-accuracy,device2,phi3-q5,66,feedback,feedback,True,0.37,2605.21
E2-accuracy,device2,phi3-q5,67,spam,spam,True,0.46,4122.48
E2-accuracy,device2,phi3-q5,68,spam,spam,True,0.54,3451.78
E2-accuracy,device2,phi3-q5,69,urgent,urgent,True,0.6,3072.06
E2-accuracy,device2,phi3-q5,70,urgent,complaint,False,0.48,3901.27
E2-accuracy,device2,phi3-q5,71,inquiry,inquiry,True,0.69,2643.18
E2-accuracy,device2,phi3-q5,72,inquiry,inquiry,True,0.64,2852.49
E2-accuracy,device2,phi3-q5,73,complaint,complaint,True,0.47,3864.85
E2-accuracy,device2,phi3-q5,74,complaint,complaint,True,0.47,4018.08
E2-accuracy,device2,phi3-q5,75,feedback,feedback,True,0.29,3299.21
E2-accuracy,device2,phi3-q5,76,feedback,feedback,True,0.29,3372.31
E2-accuracy,device2,phi3-q5,77,spam,spam,True,0.43,4450.2
E2-accuracy,device2,phi3-q5,78,spam,spam,True,0.53,3510.48
E2-accuracy,device2,phi3-q5,79,urgent,urgent,True,0.48,3934.17
E2-accuracy,device2,phi3-q5,80,urgent,urgent,True,0.48,3777.88
E2-accuracy,device2,phi3-q5,81,inquiry,inquiry,True,0.62,2950.71
E2-accuracy,device2,phi3-q5,82,inquiry,inquiry,True,0.59,3155.62
E2-accuracy,device2,phi3-q5,83,complaint,complaint,True,0.59,3157.58
E2-accuracy,device2,phi3-q5,84,complaint,complaint,True,0.59,3133.9
E2-accuracy,device2,phi3-q5,85,feedback,feedback,True,0.32,2973.28
E2-accuracy,device2,phi3-q5,86,feedback,feedback,True,0.3,3187.03
E2-accuracy,device2,phi3-q5,87,spam,spam,True,0.47,3950.21
E2-accuracy,device2,phi3-q5,88,spam,spam,True,0.45,4136.84
E2-accuracy,device2,phi3-q5,89,urgent,urgent,True,0.52,3605.78
E2-accuracy,device2,phi3-q5,90,urgent,urgent,True,0.51,3629.27
E2-accuracy,device2,phi3-q5,91,inquiry,inquiry,True,0.42,4497.46
E2-accuracy,device2,phi3-q5,92,inquiry,inquiry,True,0.58,3184.8
E2-accuracy,device2,phi3-q5,93,complaint,complaint,True,0.58,3195.82
E2-accuracy,device2,phi3-q5,94,complaint,complaint,True,0.53,3525.39
E2-accuracy,device2,phi3-q5,95,feedback,feedback,True,0.28,3404.13
E2-accuracy,device2,phi3-q5,96,feedback,feedback,True,0.25,3903.46
E2-accuracy,device2,phi3-q5,97,spam,spam,True,0.45,4215.28
E2-accuracy,device2,phi3-q5,98,spam,spam,True,0.44,4265.15
E2-accuracy,device2,phi3-q5,99,urgent,urgent,True,0.43,4372.06
E2-accuracy,device2,phi3-q5,100,urgent,urgent,True,0.49,3826.92
E2-accuracy,device2,phi3-q8,1,inquiry,inquiry,True,0.06,31374.57
E2-accuracy,device2,phi3-q8,2,inquiry,inquiry,True,0.73,2366.27
E2-accuracy,device2,phi3-q8,3,inquiry,inquiry,True,0.71,2443.11
E2-accuracy,device2,phi3-q8,4,inquiry,inquiry,True,0.88,1922.06
E2-accuracy,device2,phi3-q8,5,inquiry,inquiry,True,0.77,2247.81
E2-accuracy,device2,phi3-q8,6,inquiry,inquiry,True,0.81,2071.77
E2-accuracy,device2,phi3-q8,7,inquiry,inquiry,True,0.89,1886.79
E2-accuracy,device2,phi3-q8,8,inquiry,inquiry,True,0.82,2071.74
E2-accuracy,device2,phi3-q8,9,inquiry,inquiry,True,0.88,1921.35
E2-accuracy,device2,phi3-q8,10,inquiry,inquiry,True,0.7,2496.19
E2-accuracy,device2,phi3-q8,11,complaint,complaint,True,0.86,1980.26
E2-accuracy,device2,phi3-q8,12,complaint,complaint,True,0.79,2148.39
E2-accuracy,device2,phi3-q8,13,complaint,complaint,True,0.65,2716.21
E2-accuracy,device2,phi3-q8,14,complaint,complaint,True,0.72,2409.84
E2-accuracy,device2,phi3-q8,15,complaint,complaint,True,0.9,1859.58
E2-accuracy,device2,phi3-q8,16,complaint,complaint,True,0.77,2248.66
E2-accuracy,device2,phi3-q8,17,complaint,complaint,True,0.71,2460.64
E2-accuracy,device2,phi3-q8,18,complaint,complaint,True,0.78,2200.51
E2-accuracy,device2,phi3-q8,19,complaint,complaint,True,0.67,2601.42
E2-accuracy,device2,phi3-q8,20,complaint,complaint,True,0.68,2580.0
E2-accuracy,device2,phi3-q8,21,feedback,feedback,True,0.39,2367.15
E2-accuracy,device2,phi3-q8,22,feedback,feedback,True,0.47,1917.03
E2-accuracy,device2,phi3-q8,23,feedback,feedback,True,0.44,2086.74
E2-accuracy,device2,phi3-q8,24,feedback,feedback,True,0.45,2068.91
E2-accuracy,device2,phi3-q8,25,feedback,feedback,True,0.47,1955.63
E2-accuracy,device2,phi3-q8,26,feedback,feedback,True,0.35,2658.84
E2-accuracy,device2,phi3-q8,27,feedback,feedback,True,0.37,2529.67
E2-accuracy,device2,phi3-q8,28,feedback,feedback,True,0.48,1883.11
E2-accuracy,device2,phi3-q8,29,feedback,feedback,True,0.44,2089.86
E2-accuracy,device2,phi3-q8,30,feedback,feedback,True,0.48,1881.94
E2-accuracy,device2,phi3-q8,31,spam,spam,True,0.65,2724.95
E2-accuracy,device2,phi3-q8,32,spam,spam,True,0.56,3178.87
E2-accuracy,device2,phi3-q8,33,spam,spam,True,0.74,2341.03
E2-accuracy,device2,phi3-q8,34,spam,spam,True,0.62,2876.5
E2-accuracy,device2,phi3-q8,35,spam,spam,True,0.78,2224.62
E2-accuracy,device2,phi3-q8,36,spam,spam,True,0.62,2866.86
E2-accuracy,device2,phi3-q8,37,spam,spam,True,0.56,3115.79
E2-accuracy,device2,phi3-q8,38,spam,spam,True,0.67,2624.02
E2-accuracy,device2,phi3-q8,39,spam,spam,True,0.63,2807.27
E2-accuracy,device2,phi3-q8,40,spam,spam,True,0.6,2979.42
E2-accuracy,device2,phi3-q8,41,urgent,urgent,True,0.73,2389.87
E2-accuracy,device2,phi3-q8,42,urgent,urgent,True,0.91,1840.99
E2-accuracy,device2,phi3-q8,43,urgent,urgent,True,0.81,2105.9
E2-accuracy,device2,phi3-q8,44,urgent,urgent,True,0.66,2680.9
E2-accuracy,device2,phi3-q8,45,urgent,urgent,True,0.85,1995.57
E2-accuracy,device2,phi3-q8,46,urgent,urgent,True,0.78,2207.21
E2-accuracy,device2,phi3-q8,47,urgent,complaint,False,0.71,2437.29
E2-accuracy,device2,phi3-q8,48,urgent,urgent,True,0.83,2044.05
E2-accuracy,device2,phi3-q8,49,urgent,complaint,False,0.72,2388.31
E2-accuracy,device2,phi3-q8,50,urgent,urgent,True,0.81,2116.36
E2-accuracy,device2,phi3-q8,51,inquiry,inquiry,True,0.8,2126.19
E2-accuracy,device2,phi3-q8,52,inquiry,inquiry,True,1.13,1467.31
E2-accuracy,device2,phi3-q8,53,complaint,complaint,True,1.0,1683.2
E2-accuracy,device2,phi3-q8,54,complaint,complaint,True,1.19,1369.07
E2-accuracy,device2,phi3-q8,55,feedback,feedback,True,0.56,1642.59
E2-accuracy,device2,phi3-q8,56,feedback,feedback,True,0.56,1635.2
E2-accuracy,device2,phi3-q8,57,spam,spam,True,0.77,2287.35
E2-accuracy,device2,phi3-q8,58,spam,spam,True,0.82,2135.99
E2-accuracy,device2,phi3-q8,59,urgent,urgent,True,1.01,1678.59
E2-accuracy,device2,phi3-q8,60,urgent,urgent,True,0.82,2126.84
E2-accuracy,device2,phi3-q8,61,inquiry,inquiry,True,1.03,1632.76
E2-accuracy,device2,phi3-q8,62,inquiry,inquiry,True,1.2,1365.96
E2-accuracy,device2,phi3-q8,63,complaint,complaint,True,0.85,2064.34
E2-accuracy,device2,phi3-q8,64,complaint,complaint,True,0.99,1728.41
E2-accuracy,device2,phi3-q8,65,feedback,feedback,True,0.48,1924.26
E2-accuracy,device2,phi3-q8,66,feedback,feedback,True,0.64,1403.17
E2-accuracy,device2,phi3-q8,67,spam,spam,True,0.81,2172.97
E2-accuracy,device2,phi3-q8,68,spam,spam,True,0.92,1874.88
E2-accuracy,device2,phi3-q8,69,urgent,urgent,True,0.99,1696.54
E2-accuracy,device2,phi3-q8,70,urgent,complaint,False,0.81,2146.37
E2-accuracy,device2,phi3-q8,71,inquiry,inquiry,True,1.14,1427.93
E2-accuracy,device2,phi3-q8,72,inquiry,inquiry,True,1.1,1495.86
E2-accuracy,device2,phi3-q8,73,complaint,complaint,True,1.11,1497.4
E2-accuracy,device2,phi3-q8,74,complaint,complaint,True,1.02,1666.7
E2-accuracy,device2,phi3-q8,75,feedback,feedback,True,0.55,1678.59
E2-accuracy,device2,phi3-q8,76,feedback,feedback,True,0.51,1731.5
E2-accuracy,device2,phi3-q8,77,spam,spam,True,0.52,3437.48
E2-accuracy,device2,phi3-q8,78,spam,spam,True,0.9,1918.98
E2-accuracy,device2,phi3-q8,79,urgent,urgent,True,0.88,1950.77
E2-accuracy,device2,phi3-q8,80,urgent,urgent,True,0.91,1882.02
E2-accuracy,device2,phi3-q8,81,inquiry,inquiry,True,1.07,1505.02
E2-accuracy,device2,phi3-q8,82,inquiry,inquiry,True,0.96,1730.05
E2-accuracy,device2,phi3-q8,83,complaint,complaint,True,0.92,1870.03
E2-accuracy,device2,phi3-q8,84,complaint,complaint,True,1.05,1569.64
E2-accuracy,device2,phi3-q8,85,feedback,feedback,True,0.61,1493.59
E2-accuracy,device2,phi3-q8,86,feedback,feedback,True,0.56,1636.61
E2-accuracy,device2,phi3-q8,87,spam,spam,True,0.86,1981.13
E2-accuracy,device2,phi3-q8,88,spam,spam,True,0.85,2017.61
E2-accuracy,device2,phi3-q8,89,urgent,urgent,True,0.81,2078.61
E2-accuracy,device2,phi3-q8,90,urgent,urgent,True,0.77,2053.48
E2-accuracy,device2,phi3-q8,91,inquiry,inquiry,True,0.7,2522.93
E2-accuracy,device2,phi3-q8,92,inquiry,inquiry,True,0.95,1760.92
E2-accuracy,device2,phi3-q8,93,complaint,complaint,True,0.98,1717.24
E2-accuracy,device2,phi3-q8,94,complaint,complaint,True,1.01,1676.77
E2-accuracy,device2,phi3-q8,95,feedback,feedback,True,0.47,1943.96
E2-accuracy,device2,phi3-q8,96,feedback,feedback,True,0.46,2001.65
E2-accuracy,device2,phi3-q8,97,spam,spam,True,0.84,2069.75
E2-accuracy,device2,phi3-q8,98,spam,spam,True,0.84,2055.03
E2-accuracy,device2,phi3-q8,99,urgent,urgent,True,0.88,1984.32
E2-accuracy,device2,phi3-q8,100,urgent,urgent,True,0.93,1833.21
E2-accuracy,device2,qwen2.5:3b,1,inquiry,inquiry,True,0.18,10966.59
E2-accuracy,device2,qwen2.5:3b,2,inquiry,inquiry,True,0.74,2472.31
E2-accuracy,device2,qwen2.5:3b,3,inquiry,feedback,False,0.28,3350.59
E2-accuracy,device2,qwen2.5:3b,4,inquiry,inquiry,True,0.68,2626.97
E2-accuracy,device2,qwen2.5:3b,5,inquiry,inquiry,True,0.53,3533.35
E2-accuracy,device2,qwen2.5:3b,6,inquiry,inquiry,True,0.63,2954.35
E2-accuracy,device2,qwen2.5:3b,7,inquiry,inquiry,True,0.93,1931.0
E2-accuracy,device2,qwen2.5:3b,8,inquiry,complaint,False,0.56,3247.39
E2-accuracy,device2,qwen2.5:3b,9,inquiry,inquiry,True,0.53,3427.82
E2-accuracy,device2,qwen2.5:3b,10,inquiry,inquiry,True,0.54,3447.62
E2-accuracy,device2,qwen2.5:3b,11,complaint,complaint,True,0.58,3202.69
E2-accuracy,device2,qwen2.5:3b,12,complaint,complaint,True,0.65,2827.12
E2-accuracy,device2,qwen2.5:3b,13,complaint,complaint,True,0.71,2573.34
E2-accuracy,device2,qwen2.5:3b,14,complaint,complaint,True,0.78,2353.4
E2-accuracy,device2,qwen2.5:3b,15,complaint,complaint,True,0.83,2151.31
E2-accuracy,device2,qwen2.5:3b,16,complaint,complaint,True,0.68,2730.86
E2-accuracy,device2,qwen2.5:3b,17,complaint,complaint,True,0.62,2957.94
E2-accuracy,device2,qwen2.5:3b,18,complaint,complaint,True,0.65,2780.07
E2-accuracy,device2,qwen2.5:3b,19,complaint,complaint,True,0.66,2780.43
E2-accuracy,device2,qwen2.5:3b,20,complaint,complaint,True,0.68,2714.83
E2-accuracy,device2,qwen2.5:3b,21,feedback,feedback,True,0.42,2284.9
E2-accuracy,device2,qwen2.5:3b,22,feedback,feedback,True,0.45,2119.84
E2-accuracy,device2,qwen2.5:3b,23,feedback,feedback,True,0.45,2123.12
E2-accuracy,device2,qwen2.5:3b,24,feedback,feedback,True,0.33,2841.72
E2-accuracy,device2,qwen2.5:3b,25,feedback,feedback,True,0.37,2569.02
E2-accuracy,device2,qwen2.5:3b,26,feedback,complaint,False,0.55,3185.01
E2-accuracy,device2,qwen2.5:3b,27,feedback,feedback,True,0.32,3046.67
E2-accuracy,device2,qwen2.5:3b,28,feedback,complaint,False,0.65,2824.61
E2-accuracy,device2,qwen2.5:3b,29,feedback,feedback,True,0.34,2777.26
E2-accuracy,device2,qwen2.5:3b,30,feedback,feedback,True,0.41,2300.05
E2-accuracy,device2,qwen2.5:3b,31,spam,spam,True,0.31,3074.5
E2-accuracy,device2,qwen2.5:3b,32,spam,urgent,False,0.94,2822.01
E2-accuracy,device2,qwen2.5:3b,33,spam,spam,True,0.29,3234.12
E2-accuracy,device2,qwen2.5:3b,34,spam,spam,True,0.28,3417.55
E2-accuracy,device2,qwen2.5:3b,35,spam,spam,True,0.36,2618.85
E2-accuracy,device2,qwen2.5:3b,36,spam,spam,True,0.31,3146.29
E2-accuracy,device2,qwen2.5:3b,37,spam,inquiry,False,0.63,2939.83
E2-accuracy,device2,qwen2.5:3b,38,spam,spam,True,0.36,2690.46
E2-accuracy,device2,qwen2.5:3b,39,spam,complaint,False,0.58,3223.14
E2-accuracy,device2,qwen2.5:3b,40,spam,spam,True,0.34,2876.58
E2-accuracy,device2,qwen2.5:3b,41,urgent,urgent,True,0.42,2292.74
