experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,phi3:mini,47,urgent,complaint,False,0.41,6655.19
E2-accuracy,device1,phi3:mini,48,urgent,urgent,True,0.33,5710.71
E2-accuracy,device1,phi3:mini,49,urgent,urgent,True,0.29,6481.53
E2-accuracy,device1,phi3:mini,50,urgent,urgent,True,0.33,5786.64
E2-accuracy,device1,phi3:mini,51,inquiry,inquiry,True,0.49,5602.82
E2-accuracy,device1,phi3:mini,52,inquiry,inquiry,True,0.56,4830.85
E2-accuracy,device1,phi3:mini,53,complaint,complaint,True,0.46,6008.24
E2-accuracy,device1,phi3:mini,54,complaint,complaint,True,0.49,5501.72
E2-accuracy,device1,phi3:mini,55,feedback,inquiry,False,0.37,7192.15
E2-accuracy,device1,phi3:mini,56,feedback,feedback,True,0.27,6899.97
E2-accuracy,device1,phi3:mini,57,spam,spam,True,0.25,7436.21
E2-accuracy,device1,phi3:mini,58,spam,spam,True,0.22,8726.26
E2-accuracy,device1,phi3:mini,59,urgent,urgent,True,0.26,7216.9
E2-accuracy,device1,phi3:mini,60,urgent,urgent,True,0.24,8051.35
E2-accuracy,device1,phi3:mini,61,inquiry,inquiry,True,0.38,6508.26
E2-accuracy,device1,phi3:mini,62,inquiry,inquiry,True,0.41,6625.86
E2-accuracy,device1,phi3:mini,63,complaint,complaint,True,0.36,7709.57
E2-accuracy,device1,phi3:mini,64,complaint,complaint,True,0.35,7737.12
E2-accuracy,device1,phi3:mini,65,feedback,feedback,True,0.21,8529.03
E2-accuracy,device1,phi3:mini,66,feedback,feedback,True,0.25,6970.04
E2-accuracy,device1,phi3:mini,67,spam,spam,True,0.22,8738.05
E2-accuracy,device1,phi3:mini,68,spam,spam,True,0.26,7341.4
E2-accuracy,device1,phi3:mini,69,urgent,urgent,True,0.28,6831.82
E2-accuracy,device1,phi3:mini,70,urgent,urgent,True,0.22,8486.71
E2-accuracy,device1,phi3:mini,71,inquiry,inquiry,True,0.43,6272.12
E2-accuracy,device1,phi3:mini,72,inquiry,inquiry,True,0.44,6164.83
E2-accuracy,device1,phi3:mini,73,complaint,complaint,True,0.45,5897.85
E2-accuracy,device1,phi3:mini,74,complaint,complaint,True,0.46,5953.36
E2-accuracy,device1,phi3:mini,75,feedback,feedback,True,0.29,6396.94
E2-accuracy,device1,phi3:mini,76,feedback,complaint,False,0.41,6658.64
E2-accuracy,device1,phi3:mini,77,spam,spam,True,0.26,7320.06
E2-accuracy,device1,phi3:mini,78,spam,urgent,False,0.31,6192.98
E2-accuracy,device1,phi3:mini,79,urgent,urgent,True,0.28,6692.34
E2-accuracy,device1,phi3:mini,80,urgent,urgent,True,0.29,6497.08
E2-accuracy,device1,phi3:mini,81,inquiry,inquiry,True,0.49,5395.05
E2-accuracy,device1,phi3:mini,82,inquiry,inquiry,True,0.41,6704.99
E2-accuracy,device1,phi3:mini,83,complaint,complaint,True,0.47,5873.46
E2-accuracy,device1,phi3:mini,84,complaint,complaint,True,0.49,5640.9
E2-accuracy,device1,phi3:mini,85,feedback,feedback,True,0.35,5399.57
E2-accuracy,device1,phi3:mini,86,feedback,feedback,True,0.33,5628.92
E2-accuracy,device1,phi3:mini,87,spam,spam,True,0.29,6608.16
E2-accuracy,device1,phi3:mini,88,spam,spam,True,0.27,7094.15
E2-accuracy,device1,phi3:mini,89,urgent,urgent,True,0.32,5970.57
E2-accuracy,device1,phi3:mini,90,urgent,urgent,True,0.31,6072.21
E2-accuracy,device1,phi3:mini,91,inquiry,complaint,False,0.37,7392.33
E2-accuracy,device1,phi3:mini,92,inquiry,inquiry,True,0.44,5723.42
E2-accuracy,device1,phi3:mini,93,complaint,complaint,True,0.49,5583.27
E2-accuracy,device1,phi3:mini,94,complaint,complaint,True,0.47,5839.99
E2-accuracy,device1,phi3:mini,95,feedback,complaint,False,0.49,5553.75
E2-accuracy,device1,phi3:mini,96,feedback,feedback,True,0.31,6066.55
E2-accuracy,device1,phi3:mini,97,spam,spam,True,0.29,6551.01
E2-accuracy,device1,phi3:mini,98,spam,spam,True,0.29,6453.16
E2-accuracy,device1,phi3:mini,99,urgent,urgent,True,0.29,6612.44
E2-accuracy,device1,phi3:mini,100,urgent,urgent,True,0.29,6402.77
E2-accuracy,device1,phi3-q5,1,inquiry,,False,0.0,3.7
E2-accuracy,device1,phi3-q5,2,inquiry,,False,0.0,2.68
E2-accuracy,device1,phi3-q5,3,inquiry,,False,0.0,2.34
E2-accuracy,device1,phi3-q5,4,inquiry,,False,0.0,1.92
E2-accuracy,device1,phi3-q5,5,inquiry,,False,0.0,2.34
E2-accuracy,device1,phi3-q5,6,inquiry,,False,0.0,2.0
E2-accuracy,device1,phi3-q5,7,inquiry,,False,0.0,1.72
E2-accuracy,device1,phi3-q5,8,inquiry,,False,0.0,1.67
E2-accuracy,device1,phi3-q5,9,inquiry,,False,0.0,1.87
E2-accuracy,device1,phi3-q5,10,inquiry,,False,0.0,1.57
E2-accuracy,device1,phi3-q5,11,complaint,,False,0.0,2.53
E2-accuracy,device1,phi3-q5,12,complaint,,False,0.0,1.8
E2-accuracy,device1,phi3-q5,13,complaint,,False,0.0,1.8
E2-accuracy,device1,phi3-q5,14,complaint,,False,0.0,2.2
E2-accuracy,device1,phi3-q5,15,complaint,,False,0.0,1.57
E2-accuracy,device1,phi3-q5,16,complaint,,False,0.0,1.54
E2-accuracy,device1,phi3-q5,17,complaint,,False,0.0,1.62
E2-accuracy,device1,phi3-q5,18,complaint,,False,0.0,1.81
E2-accuracy,device1,phi3-q5,19,complaint,,False,0.0,1.63
E2-accuracy,device1,phi3-q5,20,complaint,,False,0.0,1.8
E2-accuracy,device1,phi3-q5,21,feedback,,False,0.0,1.55
E2-accuracy,device1,phi3-q5,22,feedback,,False,0.0,2.36
E2-accuracy,device1,phi3-q5,23,feedback,,False,0.0,1.84
E2-accuracy,device1,phi3-q5,24,feedback,,False,0.0,2.51
E2-accuracy,device1,phi3-q5,25,feedback,,False,0.0,2.67
E2-accuracy,device1,phi3-q5,26,feedback,,False,0.0,2.54
E2-accuracy,device1,phi3-q5,27,feedback,,False,0.0,2.59
E2-accuracy,device1,phi3-q5,28,feedback,,False,0.0,2.48
E2-accuracy,device1,phi3-q5,29,feedback,,False,0.0,2.44
E2-accuracy,device1,phi3-q5,30,feedback,,False,0.0,2.9
E2-accuracy,device1,phi3-q5,31,spam,,False,0.0,2.59
E2-accuracy,device1,phi3-q5,32,spam,,False,0.0,2.23
E2-accuracy,device1,phi3-q5,33,spam,,False,0.0,2.09
E2-accuracy,device1,phi3-q5,34,spam,,False,0.0,2.04
E2-accuracy,device1,phi3-q5,35,spam,,False,0.0,1.93
E2-accuracy,device1,phi3-q5,36,spam,,False,0.0,2.08
E2-accuracy,device1,phi3-q5,37,spam,,False,0.0,1.86
E2-accuracy,device1,phi3-q5,38,spam,,False,0.0,1.54
E2-accuracy,device1,phi3-q5,39,spam,,False,0.0,1.53
E2-accuracy,device1,phi3-q5,40,spam,,False,0.0,2.09
E2-accuracy,device1,phi3-q5,41,urgent,,False,0.0,2.07
E2-accuracy,device1,phi3-q5,42,urgent,,False,0.0,1.7
E2-accuracy,device1,phi3-q5,43,urgent,,False,0.0,2.27
E2-accuracy,device1,phi3-q5,44,urgent,,False,0.0,2.12
E2-accuracy,device1,phi3-q5,45,urgent,,False,0.0,1.92
E2-accuracy,device1,phi3-q5,46,urgent,,False,0.0,2.01
E2-accuracy,device1,phi3-q5,47,urgent,,False,0.0,1.56
E2-accuracy,device1,phi3-q5,48,urgent,,False,0.0,1.84
E2-accuracy,device1,phi3-q5,49,urgent,,False,0.0,2.04
E2-accuracy,device1,phi3-q5,50,urgent,,False,0.0,1.78
E2-accuracy,device1,phi3-q5,51,inquiry,,False,0.0,2.15
E2-accuracy,device1,phi3-q5,52,inquiry,,False,0.0,2.38
E2-accuracy,device1,phi3-q5,53,complaint,,False,0.0,1.66
E2-accuracy,device1,phi3-q5,54,complaint,,False,0.0,2.34
E2-accuracy,device1,phi3-q5,55,feedback,,False,0.0,1.74
E2-accuracy,device1,phi3-q5,56,feedback,,False,0.0,1.89
E2-accuracy,device1,phi3-q5,57,spam,,False,0.0,1.85
E2-accuracy,device1,phi3-q5,58,spam,,False,0.0,1.53
E2-accuracy,device1,phi3-q5,59,urgent,,False,0.0,1.58
E2-accuracy,device1,phi3-q5,60,urgent,,False,0.0,2.61
E2-accuracy,device1,phi3-q5,61,inquiry,,False,0.0,1.69
E2-accuracy,device1,phi3-q5,62,inquiry,,False,0.0,1.78
E2-accuracy,device1,phi3-q5,63,complaint,,False,0.0,1.71
E2-accuracy,device1,phi3-q5,64,complaint,,False,0.0,1.63
E2-accuracy,device1,phi3-q5,65,feedback,,False,0.0,1.48
E2-accuracy,device1,phi3-q5,66,feedback,,False,0.0,1.7
E2-accuracy,device1,phi3-q5,67,spam,,False,0.0,1.58
E2-accuracy,device1,phi3-q5,68,spam,,False,0.0,1.81
E2-accuracy,device1,phi3-q5,69,urgent,,False,0.0,1.67
E2-accuracy,device1,phi3-q5,70,urgent,,False,0.0,1.99
E2-accuracy,device1,phi3-q5,71,inquiry,,False,0.0,1.85
E2-accuracy,device1,phi3-q5,72,inquiry,,False,0.0,1.6
E2-accuracy,device1,phi3-q5,73,complaint,,False,0.0,1.48
E2-accuracy,device1,phi3-q5,74,complaint,,False,0.0,1.69
E2-accuracy,device1,phi3-q5,75,feedback,,False,0.0,1.86
E2-accuracy,device1,phi3-q5,76,feedback,,False,0.0,2.63
E2-accuracy,device1,phi3-q5,77,spam,,False,0.0,2.85
E2-accuracy,device1,phi3-q5,78,spam,,False,0.0,1.82
E2-accuracy,device1,phi3-q5,79,urgent,,False,0.0,1.99
E2-accuracy,device1,phi3-q5,80,urgent,,False,0.0,1.47
E2-accuracy,device1,phi3-q5,81,inquiry,,False,0.0,1.9
E2-accuracy,device1,phi3-q5,82,inquiry,,False,0.0,2.89
E2-accuracy,device1,phi3-q5,83,complaint,,False,0.0,2.37
E2-accuracy,device1,phi3-q5,84,complaint,,False,0.0,1.76
E2-accuracy,device1,phi3-q5,85,feedback,,False,0.0,1.56
E2-accuracy,device1,phi3-q5,86,feedback,,False,0.0,1.55
E2-accuracy,device1,phi3-q5,87,spam,,False,0.0,1.8
E2-accuracy,device1,phi3-q5,88,spam,,False,0.0,1.64
E2-accuracy,device1,phi3-q5,89,urgent,,False,0.0,1.71
E2-accuracy,device1,phi3-q5,90,urgent,,False,0.0,1.68
E2-accuracy,device1,phi3-q5,91,inquiry,,False,0.0,2.01
E2-accuracy,device1,phi3-q5,92,inquiry,,False,0.0,2.04
E2-accuracy,device1,phi3-q5,93,complaint,,False,0.0,3.94
E2-accuracy,device1,phi3-q5,94,complaint,,False,0.0,1.93
E2-accuracy,device1,phi3-q5,95,feedback,,False,0.0,1.62
E2-accuracy,device1,phi3-q5,96,feedback,,False,0.0,1.69
E2-accuracy,device1,phi3-q5,97,spam,,False,0.0,1.83
E2-accuracy,device1,phi3-q5,98,spam,,False,0.0,1.87
E2-accuracy,device1,phi3-q5,99,urgent,,False,0.0,1.53
E2-accuracy,device1,phi3-q5,100,urgent,,False,0.0,1.78
E2-accuracy,device1,phi3-q8,1,inquiry,,False,0.0,3.86
E2-accuracy,device1,phi3-q8,2,inquiry,,False,0.0,3.68
E2-accuracy,device1,phi3-q8,3,inquiry,,False,0.0,3.9
E2-accuracy,device1,phi3-q8,4,inquiry,,False,0.0,3.72
E2-accuracy,device1,phi3-q8,5,inquiry,,False,0.0,3.37
E2-accuracy,device1,phi3-q8,6,inquiry,,False,0.0,3.45
E2-accuracy,device1,phi3-q8,7,inquiry,,False,0.0,3.4
E2-accuracy,device1,phi3-q8,8,inquiry,,False,0.0,2.98
E2-accuracy,device1,phi3-q8,9,inquiry,,False,0.0,2.72
E2-accuracy,device1,phi3-q8,10,inquiry,,False,0.0,2.84
E2-accuracy,device1,phi3-q8,11,complaint,,False,0.0,2.66
E2-accuracy,device1,phi3-q8,12,complaint,,False,0.0,2.16
E2-accuracy,device1,phi3-q8,13,complaint,,False,0.0,2.57
E2-accuracy,device1,phi3-q8,14,complaint,,False,0.0,1.71
E2-accuracy,device1,phi3-q8,15,complaint,,False,0.0,1.38
E2-accuracy,device1,phi3-q8,16,complaint,,False,0.0,1.25
E2-accuracy,device1,phi3-q8,17,complaint,,False,0.0,1.31
E2-accuracy,device1,phi3-q8,18,complaint,,False,0.0,1.09
E2-accuracy,device1,phi3-q8,19,complaint,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,20,complaint,,False,0.0,1.49
E2-accuracy,device1,phi3-q8,21,feedback,,False,0.0,1.24
E2-accuracy,device1,phi3-q8,22,feedback,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,23,feedback,,False,0.0,1.13
E2-accuracy,device1,phi3-q8,24,feedback,,False,0.0,1.05
E2-accuracy,device1,phi3-q8,25,feedback,,False,0.0,1.0
E2-accuracy,device1,phi3-q8,26,feedback,,False,0.0,1.24
E2-accuracy,device1,phi3-q8,27,feedback,,False,0.0,1.14
E2-accuracy,device1,phi3-q8,28,feedback,,False,0.0,1.13
E2-accuracy,device1,phi3-q8,29,feedback,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,30,feedback,,False,0.0,1.26
E2-accuracy,device1,phi3-q8,31,spam,,False,0.0,1.04
E2-accuracy,device1,phi3-q8,32,spam,,False,0.0,1.05
E2-accuracy,device1,phi3-q8,33,spam,,False,0.0,1.23
E2-accuracy,device1,phi3-q8,34,spam,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,35,spam,,False,0.0,1.71
E2-accuracy,device1,phi3-q8,36,spam,,False,0.0,1.18
E2-accuracy,device1,phi3-q8,37,spam,,False,0.0,1.06
E2-accuracy,device1,phi3-q8,38,spam,,False,0.0,1.18
E2-accuracy,device1,phi3-q8,39,spam,,False,0.0,1.42
E2-accuracy,device1,phi3-q8,40,spam,,False,0.0,1.84
E2-accuracy,device1,phi3-q8,41,urgent,,False,0.0,1.7
E2-accuracy,device1,phi3-q8,42,urgent,,False,0.0,2.41
E2-accuracy,device1,phi3-q8,43,urgent,,False,0.0,2.05
E2-accuracy,device1,phi3-q8,44,urgent,,False,0.0,4.56
E2-accuracy,device1,phi3-q8,45,urgent,,False,0.0,1.33
E2-accuracy,device1,phi3-q8,46,urgent,,False,0.0,1.26
E2-accuracy,device1,phi3-q8,47,urgent,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,48,urgent,,False,0.0,1.14
E2-accuracy,device1,phi3-q8,49,urgent,,False,0.0,1.49
E2-accuracy,device1,phi3-q8,50,urgent,,False,0.0,1.43
E2-accuracy,device1,phi3-q8,51,inquiry,,False,0.0,1.15
E2-accuracy,device1,phi3-q8,52,inquiry,,False,0.0,1.17
E2-accuracy,device1,phi3-q8,53,complaint,,False,0.0,1.48
E2-accuracy,device1,phi3-q8,54,complaint,,False,0.0,1.19
E2-accuracy,device1,phi3-q8,55,feedback,,False,0.0,1.16
E2-accuracy,device1,phi3-q8,56,feedback,,False,0.0,1.71
E2-accuracy,device1,phi3-q8,57,spam,,False,0.0,1.2
E2-accuracy,device1,phi3-q8,58,spam,,False,0.0,2.38
E2-accuracy,device1,phi3-q8,59,urgent,,False,0.0,1.21
E2-accuracy,device1,phi3-q8,60,urgent,,False,0.0,1.38
E2-accuracy,device1,phi3-q8,61,inquiry,,False,0.0,1.43
E2-accuracy,device1,phi3-q8,62,inquiry,,False,0.0,1.06
E2-accuracy,device1,phi3-q8,63,complaint,,False,0.0,1.41
E2-accuracy,device1,phi3-q8,64,complaint,,False,0.0,1.16
E2-accuracy,device1,phi3-q8,65,feedback,,False,0.0,1.77
E2-accuracy,device1,phi3-q8,66,feedback,,False,0.0,0.95
E2-accuracy,device1,phi3-q8,67,spam,,False,0.0,1.01
E2-accuracy,device1,phi3-q8,68,spam,,False,0.0,2.02
E2-accuracy,device1,phi3-q8,69,urgent,,False,0.0,1.15
E2-accuracy,device1,phi3-q8,70,urgent,,False,0.0,1.46
E2-accuracy,device1,phi3-q8,71,inquiry,,False,0.0,1.52
E2-accuracy,device1,phi3-q8,72,inquiry,,False,0.0,1.0
E2-accuracy,device1,phi3-q8,73,complaint,,False,0.0,1.14
E2-accuracy,device1,phi3-q8,74,complaint,,False,0.0,1.01
E2-accuracy,device1,phi3-q8,75,feedback,,False,0.0,1.11
E2-accuracy,device1,phi3-q8,76,feedback,,False,0.0,1.31
E2-accuracy,device1,phi3-q8,77,spam,,False,0.0,1.52
E2-accuracy,device1,phi3-q8,78,spam,,False,0.0,1.08
E2-accuracy,device1,phi3-q8,79,urgent,,False,0.0,0.95
E2-accuracy,device1,phi3-q8,80,urgent,,False,0.0,1.86
E2-accuracy,device1,phi3-q8,81,inquiry,,False,0.0,1.3
E2-accuracy,device1,phi3-q8,82,inquiry,,False,0.0,1.22
E2-accuracy,device1,phi3-q8,83,complaint,,False,0.0,1.19
E2-accuracy,device1,phi3-q8,84,complaint,,False,0.0,1.14
E2-accuracy,device1,phi3-q8,85,feedback,,False,0.0,1.17
E2-accuracy,device1,phi3-q8,86,feedback,,False,0.0,1.42
E2-accuracy,device1,phi3-q8,87,spam,,False,0.0,1.23
E2-accuracy,device1,phi3-q8,88,spam,,False,0.0,1.14
E2-accuracy,device1,phi3-q8,89,urgent,,False,0.0,1.07
E2-accuracy,device1,phi3-q8,90,urgent,,False,0.0,1.01
E2-accuracy,device1,phi3-q8,91,inquiry,,False,0.0,0.97
E2-accuracy,device1,phi3-q8,92,inquiry,,False,0.0,1.13
E2-accuracy,device1,phi3-q8,93,complaint,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,94,complaint,,False,0.0,0.92
E2-accuracy,device1,phi3-q8,95,feedback,,False,0.0,1.01
E2-accuracy,device1,phi3-q8,96,feedback,,False,0.0,1.99
E2-accuracy,device1,phi3-q8,97,spam,,False,0.0,1.01
E2-accuracy,device1,phi3-q8,98,spam,,False,0.0,1.06
E2-accuracy,device1,phi3-q8,99,urgent,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,100,urgent,,False,0.0,1.03
E2-accuracy,device1,qwen2.5:3b,1,inquiry,inquiry,True,0.14,13675.69
E2-accuracy,device1,qwen2.5:3b,2,inquiry,inquiry,True,0.52,3501.02
E2-accuracy,device1,qwen2.5:3b,3,inquiry,feedback,False,0.27,3568.01
E2-accuracy,device1,qwen2.5:3b,4,inquiry,inquiry,True,0.49,3662.69
E2-accuracy,device1,qwen2.5:3b,5,inquiry,inquiry,True,0.4,4266.59
E2-accuracy,device1,qwen2.5:3b,6,inquiry,inquiry,True,0.61,2953.04
E2-accuracy,device1,qwen2.5:3b,7,inquiry,inquiry,True,0.67,2652.29
E2-accuracy,device1,qwen2.5:3b,8,inquiry,complaint,False,0.63,2853.69
E2-accuracy,device1,qwen2.5:3b,9,inquiry,inquiry,True,0.66,2733.63
E2-accuracy,device1,qwen2.5:3b,10,inquiry,inquiry,True,0.48,3792.28
E2-accuracy,device1,qwen2.5:3b,11,complaint,complaint,True,0.59,3101.31
E2-accuracy,device1,qwen2.5:3b,12,complaint,complaint,True,0.68,2609.72
E2-accuracy,device1,qwen2.5:3b,13,complaint,complaint,True,0.53,3467.15
E2-accuracy,device1,qwen2.5:3b,14,complaint,complaint,True,0.55,3338.41
E2-accuracy,device1,qwen2.5:3b,15,complaint,complaint,True,0.66,2705.46
E2-accuracy,device1,qwen2.5:3b,16,complaint,complaint,True,0.54,3351.44
E2-accuracy,device1,qwen2.5:3b,17,complaint,complaint,True,0.55,3333.09
E2-accuracy,device1,qwen2.5:3b,18,complaint,complaint,True,0.61,2934.98
E2-accuracy,device1,qwen2.5:3b,19,complaint,complaint,True,0.42,4457.16
E2-accuracy,device1,qwen2.5:3b,20,complaint,complaint,True,0.36,5050.09
E2-accuracy,device1,qwen2.5:3b,21,feedback,feedback,True,0.22,4403.25
E2-accuracy,device1,qwen2.5:3b,22,feedback,feedback,True,0.35,2668.45
E2-accuracy,device1,qwen2.5:3b,23,feedback,feedback,True,0.3,3133.99
E2-accuracy,device1,qwen2.5:3b,24,feedback,feedback,True,0.3,3175.91
E2-accuracy,device1,qwen2.5:3b,25,feedback,feedback,True,0.32,3019.01
E2-accuracy,device1,qwen2.5:3b,26,feedback,complaint,False,0.55,3268.48
E2-accuracy,device1,qwen2.5:3b,27,feedback,feedback,True,0.29,3298.74
E2-accuracy,device1,qwen2.5:3b,28,feedback,complaint,False,0.6,3009.21
E2-accuracy,device1,qwen2.5:3b,29,feedback,feedback,True,0.33,2908.39
E2-accuracy,device1,qwen2.5:3b,30,feedback,feedback,True,0.35,2739.4
E2-accuracy,device1,qwen2.5:3b,31,spam,spam,True,0.27,3502.36
E2-accuracy,device1,qwen2.5:3b,32,spam,urgent,False,0.76,3412.69
E2-accuracy,device1,qwen2.5:3b,33,spam,spam,True,0.25,3904.69
E2-accuracy,device1,qwen2.5:3b,34,spam,spam,True,0.21,4534.2
E2-accuracy,device1,qwen2.5:3b,35,spam,spam,True,0.3,3193.94
E2-accuracy,device1,qwen2.5:3b,36,spam,spam,True,0.26,3608.77
E2-accuracy,device1,qwen2.5:3b,37,spam,inquiry,False,0.55,3267.41
E2-accuracy,device1,qwen2.5:3b,38,spam,spam,True,0.19,5078.47
E2-accuracy,device1,qwen2.5:3b,39,spam,complaint,False,0.33,5702.7
E2-accuracy,device1,qwen2.5:3b,40,spam,spam,True,0.21,4540.44
E2-accuracy,device1,qwen2.5:3b,41,urgent,urgent,True,0.31,3093.88
E2-accuracy,device1,qwen2.5:3b,42,urgent,complaint,False,0.69,2577.8
E2-accuracy,device1,qwen2.5:3b,43,urgent,urgent,True,0.32,2957.36
E2-accuracy,device1,qwen2.5:3b,44,urgent,urgent,True,0.27,3488.54
E2-accuracy,device1,qwen2.5:3b,45,urgent,complaint,False,0.65,2773.42
E2-accuracy,device1,qwen2.5:3b,46,urgent,urgent,True,0.29,3292.22
E2-accuracy,device1,qwen2.5:3b,47,urgent,complaint,False,0.46,4041.79
E2-accuracy,device1,qwen2.5:3b,48,urgent,complaint,False,0.46,3961.01
E2-accuracy,device1,qwen2.5:3b,49,urgent,urgent,True,0.26,3698.12
E2-accuracy,device1,qwen2.5:3b,50,urgent,urgent,True,0.32,2950.52
E2-accuracy,device1,qwen2.5:3b,51,inquiry,inquiry,True,0.58,3167.11
E2-accuracy,device1,qwen2.5:3b,52,inquiry,feedback,False,0.39,2383.35
E2-accuracy,device1,qwen2.5:3b,53,complaint,complaint,True,0.51,3537.38
E2-accuracy,device1,qwen2.5:3b,54,complaint,complaint,True,0.59,3069.9
E2-accuracy,device1,qwen2.5:3b,55,feedback,feedback,True,0.28,3364.25
E2-accuracy,device1,qwen2.5:3b,56,feedback,feedback,True,0.32,3001.9
E2-accuracy,device1,qwen2.5:3b,57,spam,spam,True,0.23,4193.84
E2-accuracy,device1,qwen2.5:3b,58,spam,spam,True,0.23,4107.38
E2-accuracy,device1,qwen2.5:3b,59,urgent,urgent,True,0.31,3069.05
E2-accuracy,device1,qwen2.5:3b,60,urgent,complaint,False,0.39,4787.19
E2-accuracy,device1,qwen2.5:3b,61,inquiry,inquiry,True,0.52,3535.54
E2-accuracy,device1,qwen2.5:3b,62,inquiry,inquiry,True,0.65,2752.48
E2-accuracy,device1,qwen2.5:3b,63,complaint,complaint,True,0.48,3811.81
E2-accuracy,device1,qwen2.5:3b,64,complaint,complaint,True,0.51,3600.64
E2-accuracy,device1,qwen2.5:3b,65,feedback,feedback,True,0.19,4833.47
E2-accuracy,device1,qwen2.5:3b,66,feedback,complaint,False,0.52,3508.13
E2-accuracy,device1,qwen2.5:3b,67,spam,spam,True,0.22,4494.21
E2-accuracy,device1,qwen2.5:3b,68,spam,spam,True,0.27,3554.6
E2-accuracy,device1,qwen2.5:3b,69,urgent,urgent,True,0.28,3359.0
E2-accuracy,device1,qwen2.5:3b,70,urgent,urgent,True,0.25,3869.55
E2-accuracy,device1,qwen2.5:3b,71,inquiry,inquiry,True,0.55,3283.62
E2-accuracy,device1,qwen2.5:3b,72,inquiry,feedback,False,0.29,3302.19
E2-accuracy,device1,qwen2.5:3b,73,complaint,complaint,True,0.52,3489.34
E2-accuracy,device1,qwen2.5:3b,74,complaint,complaint,True,0.55,3247.25
E2-accuracy,device1,qwen2.5:3b,75,feedback,feedback,True,0.3,3175.45
E2-accuracy,device1,qwen2.5:3b,76,feedback,complaint,False,0.45,4098.38
E2-accuracy,device1,qwen2.5:3b,77,spam,spam,True,0.23,4134.98
E2-accuracy,device1,qwen2.5:3b,78,spam,complaint,False,0.52,3486.81
E2-accuracy,device1,qwen2.5:3b,79,urgent,urgent,True,0.26,3686.93
E2-accuracy,device1,qwen2.5:3b,80,urgent,complaint,False,0.46,4053.55
E2-accuracy,device1,qwen2.5:3b,81,inquiry,inquiry,True,0.66,2738.62
E2-accuracy,device1,qwen2.5:3b,82,inquiry,inquiry,True,0.56,3232.86
E2-accuracy,device1,qwen2.5:3b,83,complaint,complaint,True,0.6,3035.48
E2-accuracy,device1,qwen2.5:3b,84,complaint,complaint,True,0.61,2956.49
E2-accuracy,device1,qwen2.5:3b,85,feedback,feedback,True,0.34,2764.77
E2-accuracy,device1,qwen2.5:3b,86,feedback,feedback,True,0.3,3138.66
E2-accuracy,device1,qwen2.5:3b,87,spam,spam,True,0.32,3013.96
E2-accuracy,device1,qwen2.5:3b,88,spam,spam,True,0.28,3452.25
E2-accuracy,device1,qwen2.5:3b,89,urgent,urgent,True,0.31,3039.8
E2-accuracy,device1,qwen2.5:3b,90,urgent,urgent,True,0.29,3268.58
E2-accuracy,device1,qwen2.5:3b,91,inquiry,complaint,False,0.46,4026.64
E2-accuracy,device1,qwen2.5:3b,92,inquiry,inquiry,True,0.59,3057.93
E2-accuracy,device1,qwen2.5:3b,93,complaint,complaint,True,0.63,2838.53
E2-accuracy,device1,qwen2.5:3b,94,complaint,complaint,True,0.59,3104.7
E2-accuracy,device1,qwen2.5:3b,95,feedback,complaint,False,0.5,3544.26
E2-accuracy,device1,qwen2.5:3b,96,feedback,feedback,True,0.17,5506.55
E2-accuracy,device1,qwen2.5:3b,97,spam,spam,True,0.19,5006.49
E2-accuracy,device1,qwen2.5:3b,98,spam,spam,True,0.26,3706.95
E2-accuracy,device1,qwen2.5:3b,99,urgent,urgent,True,0.26,3762.88
E2-accuracy,device1,qwen2.5:3b,100,urgent,urgent,True,0.3,3158.92
E2-accuracy,device1,qwen-q5,1,inquiry,,False,0.0,4.55
E2-accuracy,device1,qwen-q5,2,inquiry,,False,0.0,3.51
E2-accuracy,device1,qwen-q5,3,inquiry,,False,0.0,3.61
E2-accuracy,device1,qwen-q5,4,inquiry,,False,0.0,3.98
E2-accuracy,device1,qwen-q5,5,inquiry,,False,0.0,3.88
E2-accuracy,device1,qwen-q5,6,inquiry,,False,0.0,3.1
E2-accuracy,device1,qwen-q5,7,inquiry,,False,0.0,2.42
E2-accuracy,device1,qwen-q5,8,inquiry,,False,0.0,2.08
E2-accuracy,device1,qwen-q5,9,inquiry,,False,0.0,1.57
E2-accuracy,device1,qwen-q5,10,inquiry,,False,0.0,2.26
E2-accuracy,device1,qwen-q5,11,complaint,,False,0.0,2.24
E2-accuracy,device1,qwen-q5,12,complaint,,False,0.0,2.24
E2-accuracy,device1,qwen-q5,13,complaint,,False,0.0,1.62
E2-accuracy,device1,qwen-q5,14,complaint,,False,0.0,1.23
E2-accuracy,device1,qwen-q5,15,complaint,,False,0.0,1.11
E2-accuracy,device1,qwen-q5,16,complaint,,False,0.0,1.12
E2-accuracy,device1,qwen-q5,17,complaint,,False,0.0,1.53
E2-accuracy,device1,qwen-q5,18,complaint,,False,0.0,1.22
